0.0,0.3334819585276548,1.162881067389763e-06,0.0,1.162881067389763e-06,0.0,0.2808631444228148,0.0,1.162881067389763e-06,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,1.162881067389763e-06,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,1.0941717853829215e-07
0.333491247693154,0.0,0.333477512425314,3.283338926309805e-06,0.0,3.283338926309805e-06,0.0,0.28937902401374554,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07
2.736605992258791e-07,0.33348790964563846,0.0,0.3334819585276548,0.0,0.0,0.0,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0,0.0,4.377863670333173e-07,0.0
5.470858926914608e-08,3.50217328338639e-06,0.33349119298456475,0.0,0.333477512425314,0.0,0.0,3.283338926309805e-06,0.0,0.28937902401374554,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0,0.0,4.377863670333173e-07
4.924949563024634e-07,0.0,2.188343570765843e-07,0.33348790964563846,0.0,0.3334819585276548,1.162881067389763e-06,0.0,0.0,0.0,0.26307184001249595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0,0.0
0.0,3.7211252933431225e-06,0.0,2.188343570765843e-07,0.333491247693154,0.0,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.2545559604215652,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.0
0.2808725566532267,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,1.0941717853829215e-07,0.0,0.34199783823623847,0.0,0.0,0.0,0.0,0.2808631444228148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0
0.0,0.2893814317799378,0.0,3.7211252933431225e-06,5.470858926914608e-08,3.50217328338639e-06,0.3420000681112759,0.0,0.34199339201624473,0.0,0.0,0.0,0.0,0.28937902401374554,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07
9.302813233357806e-07,0.0,0.2893814317799378,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,0.3419967847723496,0.0,0.34199783823623847,1.162881067389763e-06,0.0,1.162881067389763e-06,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.1589116603764406e-06,0.0,0.2893814317799378,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,0.3420001228198652,0.0,0.34199339201624473,3.283338926309805e-06,0.0,3.283338926309805e-06,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0
0.0,0.0,8.755727340666346e-07,0.0,0.26307402894433113,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,0.3419967847723496,0.0,0.34199783823623847,0.0,0.0,0.0,0.0,0.26307184001249595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.1589116603764406e-06,0.0,0.25456515369996713,0.0,4.377863670333173e-07,5.470858926914608e-08,3.50217328338639e-06,0.3420000681112759,0.0,0.0,0.0,0.0,3.283338926309805e-06,0.0,0.2545559604215652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,3.283338926309805e-06,0.0,0.0
5.470858926914608e-08,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2808725566532267,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,1.0941717853829215e-07,0.0,0.34199783823623847,1.162881067389763e-06,0.0,0.0,0.0,0.2808631444228148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.1589116603764406e-06,0.0,0.2893814317799378,0.0,3.7211252933431225e-06,0.0,2.188343570765843e-07,0.3420001228198652,0.0,0.34199339201624473,3.283338926309805e-06,0.0,0.0,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,3.283338926309805e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2893814317799378,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,0.3419967847723496,0.0,0.34199783823623847,0.0,0.0,0.0,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1589116603764406e-06,0.0,0.2893814317799378,0.0,3.7211252933431225e-06,5.470858926914608e-08,3.50217328338639e-06,0.3420000681112759,0.0,0.34199339201624473,0.0,0.0,0.0,0.0,0.28937902401374554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815532384486341e-06
1.5869020474456822e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.26307402894433113,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,0.3419967847723496,0.0,0.34199783823623847,1.162881067389763e-06,0.0,1.162881067389763e-06,0.0,0.26307184001249595,0.0,1.162881067389763e-06,0.0,0.0,0.0,0.0,0.0
0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.25456515369996713,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,0.3420001228198652,0.0,0.0,3.283338926309805e-06,0.0,3.283338926309805e-06,0.0,0.2545559604215652,0.0,3.283338926309805e-06,0.0,0.0,0.0,0.0
0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2808725566532267,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,1.0941717853829215e-07,0.0,0.34199783823623847,0.0,0.0,0.0,0.0,0.2808631444228148,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2893814317799378,0.0,4.377863670333173e-07,5.470858926914608e-08,3.50217328338639e-06,0.3420000681112759,0.0,0.34199339201624473,0.0,0.0,3.283338926309805e-06,0.0,0.28937902401374554,0.0,3.283338926309805e-06,0.0,0.0
0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2893814317799378,0.0,4.924949563024634e-07,0.0,2.188343570765843e-07,0.3419967847723496,0.0,0.34199783823623847,1.162881067389763e-06,0.0,0.0,0.0,0.28937902401374554,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2893814317799378,0.0,3.7211252933431225e-06,0.0,2.188343570765843e-07,0.3420001228198652,0.0,0.34199339201624473,3.283338926309805e-06,0.0,0.0,0.0,0.28937902401374554,3.283338926309805e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.26307402894433113,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,0.3419967847723496,0.0,0.34199783823623847,0.0,0.0,0.0,0.0,0.26307184001249595,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.25456515369996713,0.0,3.7211252933431225e-06,5.470858926914608e-08,3.50217328338639e-06,0.3420000681112759,0.0,0.0,0.0,0.0,0.0,0.0,0.2545592437604915
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.302813233357806e-07,0.0,0.2808725566532267,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,1.0941717853829215e-07,0.0,0.3071747745264052,1.162881067389763e-06,0.0,1.162881067389763e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1589116603764406e-06,0.0,0.2893814317799378,0.0,4.377863670333173e-07,0.0,2.188343570765843e-07,0.30718384473989446,0.0,0.3071703284240644,3.283338926309805e-06,3.283338926309805e-06,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5321934581765362e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.755727340666346e-07,0.0,0.2893814317799378,0.0,4.377863670333173e-07,0.0,2.736605992258791e-07,0.3071805066923789,0.0,0.3071747745264052,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.815532384486341e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1589116603764406e-06,0.0,0.2893814317799378,0.0,4.377863670333173e-07,5.470858926914608e-08,3.50217328338639e-06,0.3071837900313052,0.0,0.3071703284240644,3.283338926309805e-06
