0.0,0.12126752077622781,0.005562072988837349,0.0,0.005562072988837349,0.0,0.0,0.0,0.005562072988837349,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.005562072988837349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.005562072988837349,0.0,0.0,0.07120263360731183,0.0,0.0,0.0,0.035601316803655914,0.0,0.017801437185500438,0.00889993980907774
0.12905535750100708,0.0,0.0,0.11570544778739045,0.0,0.11570544778739045,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0,0.0,0.0,0.035601316803655914,0.0,0.017801437185500438
0.02225140709003931,0.00889993980907774,0.0,0.12126752077622781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0,0.0,0.0,0.035601316803655914,0.0
0.00444996990453887,0.13350532740554594,0.12460538759646819,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0,0.0,0.0,0.035601316803655914
0.040051286708194786,0.0,0.017801437185500438,0.00889993980907774,0.0,0.12126752077622781,0.005562072988837349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0,0.0,0.0
0.0,0.15130676459104636,0.0,0.017801437185500438,0.2892620619011312,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0,0.0
0.0,0.0,0.035601316803655914,0.0,0.18245811149016342,0.00889993980907774,0.0,0.12126752077622781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183,0.0
0.0,0.0,0.0,0.15130676459104636,0.164656674304663,0.13350532740554594,0.12460538759646819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07120263360731183
0.0756526035118507,0.0,0.0,0.0,0.035601316803655914,0.0,0.017801437185500438,0.00889993980907774,0.0,0.12126752077622781,0.005562072988837349,0.0,0.005562072988837349,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18690808139470227,0.0,0.0,0.0,0.035601316803655914,0.0,0.017801437185500438,0.2892620619011312,0.0,0.0,0.11570544778739045,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11570544778739045,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.07120263360731183,0.0,0.0,0.0,0.035601316803655914,0.0,0.18245811149016342,0.00889993980907774,0.0,0.12126752077622781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09790401060189002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14240682478196862,0.0,0.0,0.0,0.0,0.0
