0.0,0.11619947187116056,0.0053306969855352795,0.0,0.0053306969855352795,0.0,0.0,0.0,0.0053306969855352795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053306969855352795,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0053306969855352795,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0,0.0,0.03411415803054219,0.0,0.017056439382803427,0.00852885932386938
0.123662703503897,0.0,0.0,0.1108700541505606,0.0,0.1108700541505606,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0,0.0,0.03411415803054219,0.0,0.017056439382803427
0.021321508677205784,0.00852885932386938,0.0,0.11619947187116056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0,0.0,0.03411415803054219,0.0
0.004263790029467023,0.12792649353336405,0.11939763420949466,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0,0.0,0.03411415803054219
0.03837794806000921,0.0,0.017056439382803427,0.00852885932386938,0.0,0.11619947187116056,0.0053306969855352795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0,0.0
0.0,0.14498293291616746,0.0,0.017056439382803427,0.2771744957439339,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0,0.0
0.0,0.0,0.03411415803054219,0.0,0.17483330091724264,0.00852885932386938,0.0,0.11619947187116056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904,0.0
0.0,0.0,0.0,0.14498293291616746,0.15777558226950386,0.12792649353336405,0.11939763420949466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06822703679614904
0.07249210609055139,0.0,0.0,0.0,0.03411415803054219,0.0,0.017056439382803427,0.00852885932386938,0.0,0.11619947187116056,0.0053306969855352795,0.0,0.0053306969855352795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.17909709094670964,0.0,0.0,0.0,0.03411415803054219,0.0,0.017056439382803427,0.2771744957439339,0.0,0.0,0.1108700541505606,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.17909709094670964,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1108700541505606,0.0,0.0,0.0,0.0,0.13645535285723343,0.0,0.0,0.0,0.0,0.0,0.0
