0.0,0.24126848529454734,0.011063698352827908,0.0,0.011063698352827908,0.0,0.10624461736883772,0.0,0.011063698352827908,0.0,0.07083299130292023,0.0,0.035411626065917495,0.017705813032958748
0.25676350649115753,0.0,0.0,0.2301950477706342,0.0,0.2301950477706342,0.0,0.10624461736883772,0.0,0.2301950477706342,0.0,0.07083299130292023,0.0,0.035411626065917495
0.04426453258239687,0.017705813032958748,0.0,0.24126848529454734,0.0,0.0,0.0,0.0,0.10624461736883772,0.0,0.0,0.0,0.07083299130292023,0.0
0.008852906516479374,0.26561641300763694,0.24791059997467818,0.0,0.0,0.0,0.0,0.2301950477706342,0.0,0.10624461736883772,0.0,0.2301950477706342,0.0,0.07083299130292023
0.0796858978193996,0.0,0.035411626065917495,0.017705813032958748,0.0,0.24126848529454734,0.011063698352827908,0.0,0.0,0.0,0.10624461736883772,0.0,0.0,0.0
0.0,0.3010280390735544,0.0,0.035411626065917495,0.5754973585976707,0.0,0.0,0.2301950477706342,0.0,0.0,0.0,0.10624461736883772,0.2301950477706342,0.0
0.0,0.0,0.07083299130292023,0.0,0.3630081238599953,0.017705813032958748,0.0,0.24126848529454734,0.0,0.0,0.0,0.0,0.10624461736883772,0.0
0.0,0.0,0.0,0.3010280390735544,0.3275867586229926,0.26561641300763694,0.24791059997467818,0.0,0.0,0.0,0.0,0.0,0.0,0.33643966513947193
0.1150975238853171,0.0,0.0,0.0,0.07083299130292023,0.0,0.035411626065917495,0.017705813032958748,0.0,0.24126848529454734,0.011063698352827908,0.0,0.011063698352827908,0.0
0.0,0.33643966513947193,0.0,0.0,0.0,0.07083299130292023,0.0,0.035411626065917495,0.5754973585976707,0.0,0.0,0.2301950477706342,0.2301950477706342,0.0
0.0,0.0,0.10624461736883772,0.0,0.0,0.0,0.07083299130292023,0.0,0.3630081238599953,0.017705813032958748,0.0,0.24126848529454734,0.0,0.0
0.0,0.0,0.0,0.33643966513947193,0.0,0.0,0.0,0.07083299130292023,0.3275867586229926,0.26561641300763694,0.24791059997467818,0.0,0.0,0.2301950477706342
0.008852906516479374,0.0,0.0,0.0,0.10624461736883772,0.2301950477706342,0.0,0.0,0.07083299130292023,0.2301950477706342,0.035411626065917495,0.017705813032958748,0.0,0.24126848529454734
0.0,0.0,0.0,0.0,0.0,0.10624461736883772,0.0,0.2301950477706342,0.0,0.07083299130292023,0.0,0.26561641300763694,0.5754973585976707,0.0
