0.0,0.25414262800672394,0.0489577057145294,0.0,0.011651356206857658,0.0,0.07461269901534348,0.0,0.0489577057145294,0.01865317475383587
0.2704572779020406,0.0,0.0,0.2797838652789585,0.2424775157712868,0.0,0.2424775157712868,0.07461269901534348,0.0,0.03730634950767174
0.04663293688458967,0.01865317475383587,0.0,0.25414262800672394,0.03730634950767174,0.0,0.0,0.0,0.07461269901534348,0.0
0.009326587376917935,0.2797838652789585,0.26113069052512267,0.0,0.0,0.2797838652789585,0.0,0.2424775157712868,0.0,0.07461269901534348
0.08393928639226142,0.2424775157712868,0.03730634950767174,0.01865317475383587,0.0,0.25414262800672394,0.0489577057145294,0.0,0.2424775157712868,0.0
0.0,0.07461269901534348,0.0,0.2797838652789585,0.6062006674425068,0.0,0.0,0.03730634950767174,0.0,0.2424775157712868
0.0,0.2424775157712868,0.07461269901534348,0.0,0.38237632642505587,0.01865317475383587,0.0,0.25414262800672394,0.2797838652789585,0.0
0.0,0.0,0.0,0.31709021478663024,0.34506997691738406,0.03730634950767174,0.26113069052512267,0.0,0.0,0.2797838652789585
0.04663293688458967,0.0,0.0,0.0,0.31709021478663024,0.0,0.2797838652789585,0.01865317475383587,0.0,0.25414262800672394
0.0,0.03730634950767174,0.0,0.0,0.0,0.31709021478663024,0.0,0.2797838652789585,0.6062006674425068,0.0
