0.0,0.12310893149056325,0.005647198692227672,0.0,0.005647198692227672,0.0,0.05421310744538565,0.0,0.005647198692227672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005647198692227672,0.0,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.005647198692227672,0.0,0.0361420716302571,0.0,0.01807103581512855,0.009035517907564275
0.131015009659682,0.0,0.0,0.11746173279833558,0.0,0.11746173279833558,0.0,0.05421310744538565,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746173279833558,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.0,0.0,0.0361420716302571,0.0,0.01807103581512855
0.022588794768910687,0.009035517907564275,0.0,0.12310893149056325,0.0,0.0,0.0,0.0,0.05421310744538565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.0,0.0,0.0361420716302571,0.0
0.004517758953782138,0.1355327686134641,0.12649725070589984,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.05421310744538565,0.0,0.11746173279833558,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.0,0.0,0.0361420716302571
0.040659830584039235,0.0,0.01807103581512855,0.009035517907564275,0.0,0.12310893149056325,0.005647198692227672,0.0,0.0,0.0,0.05421310744538565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.0,0.0
0.0,0.15360380442859267,0.0,0.01807103581512855,0.2936543319958389,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.05421310744538565,0.11746173279833558,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0,0.0
0.0,0.0,0.0361420716302571,0.0,0.18522811710506762,0.009035517907564275,0.0,0.12310893149056325,0.0,0.0,0.0,0.0,0.05421310744538565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142,0.0
0.0,0.0,0.0,0.15360380442859267,0.16715708128993909,0.1355327686134641,0.12649725070589984,0.0,0.0,0.0,0.0,0.0,0.0,0.17167484024372123,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0722841432605142
0.07680190221429634,0.0,0.0,0.0,0.0361420716302571,0.0,0.01807103581512855,0.009035517907564275,0.0,0.12310893149056325,0.005647198692227672,0.0,0.005647198692227672,0.0,0.05421310744538565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.18974587605884977,0.0,0.0,0.0,0.0361420716302571,0.0,0.01807103581512855,0.2936543319958389,0.0,0.0,0.11746173279833558,0.11746173279833558,0.0,0.0,0.05421310744538565,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11746173279833558,0.0,0.0,0.0,0.0,0.1445682865210284,0.0,0.0,0.0,0.0,0.0,0.0
