0.0,0.18979261820188068,0.008113124873926455,0.0,0.008113124873926455,0.0,0.0,0.0,0.008113124873926455,0.10381847546859284,0.0,0.0,0.0,0.05190923773429642,0.0,0.02595178012506496,0.021086176194375684
0.18816885773026207,0.0,0.18167949332795422,0.16870076452333846,0.0,0.16870076452333846,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0,0.0,0.0,0.05190923773429642,0.0,0.02595178012506496
0.032441144527372824,0.18167949332795422,0.0,0.021086176194375684,0.16870076452333846,0.0,0.16870076452333846,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0,0.0,0.0,0.05190923773429642,0.0
0.006489364402307864,0.19465822213256995,0.012978728804615728,0.0,0.18167949332795422,0.0,0.0,0.16870076452333846,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0,0.0,0.0,0.05190923773429642
0.05839860213660428,0.0,0.19465822213256995,0.18167949332795422,0.0,0.021086176194375684,0.008113124873926455,0.0,0.16870076452333846,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0,0.0,0.0
0.0,0.22061000225763489,0.0,0.02595178012506496,0.2530511467850077,0.0,0.18167949332795422,0.16870076452333846,0.0,0.0,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0,0.0
0.0,0.0,0.22061000225763489,0.0,0.26602987558962343,0.18167949332795422,0.0,0.021086176194375684,0.16870076452333846,0.0,0.0,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284,0.0
0.0,0.0,0.0,0.22061000225763489,0.2400780954645585,0.19465822213256995,0.012978728804615728,0.0,0.18167949332795422,0.0,0.0,0.0,0.0,0.0,0.0,0.16870076452333846,0.10381847546859284
0.11030783987090069,0.0,0.0,0.0,0.22061000225763489,0.0,0.19465822213256995,0.18167949332795422,0.0,0.021086176194375684,0.008113124873926455,0.0,0.008113124873926455,0.0,0.0,0.0,0.16870076452333846
0.0,0.2725192399919313,0.0,0.0,0.0,0.05190923773429642,0.0,0.02595178012506496,0.2530511467850077,0.0,0.18167949332795422,0.16870076452333846,0.0,0.16870076452333846,0.0,0.0,0.0
0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.05190923773429642,0.0,0.26602987558962343,0.18167949332795422,0.0,0.021086176194375684,0.16870076452333846,0.0,0.16870076452333846,0.0,0.0
0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.05190923773429642,0.2400780954645585,0.19465822213256995,0.012978728804615728,0.0,0.18167949332795422,0.0,0.0,0.16870076452333846,0.0
0.006489364402307864,0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.05190923773429642,0.0,0.19465822213256995,0.18167949332795422,0.0,0.021086176194375684,0.008113124873926455,0.0,0.16870076452333846
0.0,0.0,0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.22061000225763489,0.0,0.02595178012506496,0.2530511467850077,0.0,0.18167949332795422,0.16870076452333846,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.22061000225763489,0.0,0.26602987558962343,0.18167949332795422,0.0,0.021086176194375684,0.16870076452333846
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.22061000225763489,0.2400780954645585,0.19465822213256995,0.012978728804615728,0.0,0.18167949332795422
0.01946809320692359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2725192399919313,0.0,0.0,0.0,0.22061000225763489,0.0,0.19465822213256995,0.18167949332795422,0.0
