0.0,0.16788210508772328,0.007702008777160057,0.0,0.007702008777160057,0.0,0.0,0.0,0.007702008777160057,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.007702008777160057,0.0,0.0,0.09857419152501683,0.0,0.0,0.0,0.049285401523886066,0.0,0.024644395000565377,0.012320503261660346
0.17866423968029843,0.0,0.0,0.16018348478780792,0.0,0.16018348478780792,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.09857419152501683,0.0,0.0,0.0,0.049285401523886066,0.0,0.024644395000565377
0.03080464663139555,0.012320503261660346,0.0,0.16788210508772328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09857419152501683,0.0,0.0,0.0,0.049285401523886066,0.0
0.006160251630830173,0.18482449131112863,0.17250398804946826,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.09857419152501683,0.0,0.0,0.0,0.049285401523886066
0.05544904163196092,0.0,0.024644395000565377,0.012320503261660346,0.0,0.16788210508772328,0.007702008777160057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09857419152501683,0.0,0.0,0.0
0.0,0.20946888631169397,0.0,0.024644395000565377,0.4004570177308974,0.0,0.0,0.16018348478780792,0.0,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.09857419152501683,0.0,0.0
0.0,0.0,0.049285401523886066,0.0,0.2525940362047499,0.012320503261660346,0.0,0.16788210508772328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09857419152501683,0.0
0.0,0.0,0.0,0.20946888631169397,0.2279530296814292,0.18482449131112863,0.17250398804946826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.16018348478780792,0.0,0.0,0.0,0.09857419152501683
0.10473444315584698,0.0,0.0,0.0,0.049285401523886066,0.0,0.024644395000565377,0.012320503261660346,0.0,0.16788210508772328,0.007702008777160057,0.0,0.007702008777160057,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.2587576763128247,0.0,0.0,0.0,0.049285401523886066,0.0,0.024644395000565377,0.4004570177308974,0.0,0.0,0.16018348478780792,0.0,0.16018348478780792,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.16018348478780792,0.0,0.0,0.0
0.0,0.0,0.09857419152501683,0.0,0.0,0.0,0.049285401523886066,0.0,0.2525940362047499,0.012320503261660346,0.0,0.16788210508772328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13553908978724255,0.0,0.0,0.0,0.0,0.0
