0.0,0.17655051040140493,0.034014162489433564,0.0,0.008101039699566761,0.0,0.0,0.0,0.008101039699566761,0.0,0.10366382921363038,0.0,0.0,0.0,0.05183191460681519,0.0,0.034014162489433564,0.012959395908474189
0.18788856456454944,0.0,0.0,0.19436826251878656,0.16844947070183816,0.0,0.16844947070183816,0.0,0.0,0.0,0.16844947070183816,0.10366382921363038,0.0,0.0,0.0,0.05183191460681519,0.0,0.025913122789866804
0.0323928207441039,0.012959395908474189,0.0,0.17655051040140493,0.025913122789866804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10366382921363038,0.0,0.0,0.0,0.05183191460681519,0.0
0.006479697954237094,0.19436826251878656,0.18140886661031236,0.0,0.0,0.19436826251878656,0.0,0.16844947070183816,0.0,0.0,0.0,0.16844947070183816,0.0,0.10366382921363038,0.0,0.0,0.0,0.05183191460681519
0.05831161256105227,0.16844947070183816,0.025913122789866804,0.012959395908474189,0.0,0.17655051040140493,0.034014162489433564,0.0,0.16844947070183816,0.0,0.0,0.0,0.16844947070183816,0.0,0.10366382921363038,0.0,0.0,0.0
0.0,0.05183191460681519,0.0,0.19436826251878656,0.421129345781677,0.0,0.0,0.025913122789866804,0.0,0.16844947070183816,0.0,0.0,0.0,0.16844947070183816,0.0,0.10366382921363038,0.0,0.0
0.0,0.16844947070183816,0.05183191460681519,0.0,0.2656336019612314,0.012959395908474189,0.0,0.17655051040140493,0.19436826251878656,0.0,0.0,0.0,0.0,0.0,0.16844947070183816,0.0,0.10366382921363038,0.0
0.0,0.0,0.0,0.22028138530865335,0.23972047917136463,0.025913122789866804,0.18140886661031236,0.0,0.0,0.19436826251878656,0.0,0.0,0.0,0.0,0.0,0.16844947070183816,0.0,0.10366382921363038
0.11014352716786745,0.0,0.0,0.0,0.22028138530865335,0.0,0.19436826251878656,0.012959395908474189,0.0,0.17655051040140493,0.034014162489433564,0.0,0.008101039699566761,0.0,0.0,0.0,0.16844947070183816,0.0
0.0,0.10366382921363038,0.0,0.0,0.0,0.22028138530865335,0.0,0.19436826251878656,0.421129345781677,0.0,0.0,0.025913122789866804,0.0,0.0,0.0,0.0,0.0,0.16844947070183816
0.0,0.16844947070183816,0.10366382921363038,0.0,0.0,0.0,0.05183191460681519,0.0,0.2656336019612314,0.012959395908474189,0.0,0.17655051040140493,0.19436826251878656,0.0,0.16844947070183816,0.0,0.0,0.0
0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.05183191460681519,0.23972047917136463,0.025913122789866804,0.18140886661031236,0.0,0.0,0.19436826251878656,0.0,0.16844947070183816,0.0,0.0
0.006479697954237094,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.05183191460681519,0.0,0.19436826251878656,0.012959395908474189,0.0,0.17655051040140493,0.034014162489433564,0.0,0.16844947070183816,0.0
0.0,0.0,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.05183191460681519,0.0,0.19436826251878656,0.421129345781677,0.0,0.0,0.025913122789866804,0.0,0.16844947070183816
0.0,0.0,0.0,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.22028138530865335,0.0,0.2656336019612314,0.012959395908474189,0.0,0.17655051040140493,0.19436826251878656,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.22028138530865335,0.23972047917136463,0.025913122789866804,0.18140886661031236,0.0,0.0,0.19436826251878656
0.0323928207441039,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.22028138530865335,0.0,0.19436826251878656,0.012959395908474189,0.0,0.17655051040140493
0.0,0.025913122789866804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2721132999154685,0.0,0.0,0.0,0.22028138530865335,0.0,0.19436826251878656,0.421129345781677,0.0
