0.00,25987252.59,293.97,0.00,25987273.28,0.00,0.00,0.00,335.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00
25987872.41,0.00,25986965.52,220.69,0.00,26523820.69,0.00,0.00,0.00,262.07,0.00,0.00,0.00,0.00,0.00,0.00
224.14,25987655.17,0.00,25987252.59,0.00,0.00,26523820.69,0.00,0.00,0.00,262.07,0.00,0.00,0.00,0.00,0.00
3.45,220.69,25987868.97,0.00,0.00,0.00,0.00,25987200.00,0.00,0.00,0.00,262.07,0.00,0.00,0.00,0.00
25987865.52,0.00,0.00,0.00,0.00,26523873.28,293.97,0.00,25986965.52,0.00,0.00,0.00,262.07,0.00,0.00,0.00
0.00,26524041.38,0.00,0.00,26524051.72,0.00,26523586.21,220.69,0.00,26523586.21,0.00,0.00,0.00,262.07,0.00,0.00
0.00,0.00,26524041.38,0.00,224.14,26523834.48,0.00,26523873.28,0.00,0.00,26523586.21,0.00,0.00,0.00,262.07,0.00
0.00,0.00,0.00,25987862.07,3.45,220.69,26524048.28,0.00,0.00,0.00,0.00,25986965.52,0.00,0.00,0.00,262.07
265.52,0.00,0.00,0.00,25987627.59,0.00,0.00,0.00,0.00,26523873.28,293.97,0.00,25987273.28,0.00,0.00,0.00
0.00,262.07,0.00,0.00,0.00,26523806.90,0.00,0.00,26524051.72,0.00,26523586.21,220.69,0.00,26523820.69,0.00,0.00
0.00,0.00,262.07,0.00,0.00,0.00,26523806.90,0.00,224.14,26523834.48,0.00,26523873.28,0.00,0.00,26523820.69,0.00
0.00,0.00,0.00,262.07,0.00,0.00,0.00,25987627.59,3.45,220.69,26524048.28,0.00,0.00,0.00,0.00,25987200.00
3.45,0.00,0.00,0.00,262.07,0.00,0.00,0.00,25987862.07,0.00,0.00,0.00,0.00,25987252.59,293.97,0.00
0.00,0.00,0.00,0.00,0.00,262.07,0.00,0.00,0.00,26524041.38,0.00,0.00,25987872.41,0.00,25986965.52,220.69
0.00,0.00,0.00,0.00,0.00,0.00,262.07,0.00,0.00,0.00,26524041.38,0.00,224.14,25987655.17,0.00,25987252.59
0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.07,0.00,0.00,0.00,25987862.07,3.45,220.69,25987868.97,0.00
