0.00,27363889.71,125.00,0.00,125.00,0.00,0.00,0.00,21707772.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,125.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00,0.00,47.06,0.00,23.53,11.76
27364817.65,0.00,27363411.76,352.94,0.00,352.94,0.00,0.00,0.00,22623411.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00,0.00,47.06,0.00,23.53
29.41,27364458.82,0.00,27363889.71,0.00,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00,0.00,47.06,0.00
5.88,376.47,27364811.76,0.00,27363411.76,0.00,0.00,352.94,0.00,0.00,0.00,22623411.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00,0.00,47.06
52.94,0.00,23.53,27364458.82,0.00,27363889.71,125.00,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00,0.00
0.00,400.00,0.00,23.53,27364817.65,0.00,27363411.76,352.94,0.00,0.00,0.00,0.00,0.00,22623411.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00,0.00
0.00,0.00,47.06,0.00,29.41,27364458.82,0.00,27363889.71,0.00,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12,0.00
0.00,0.00,0.00,400.00,5.88,376.47,27364811.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21708000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,94.12
21708688.24,0.00,0.00,0.00,47.06,0.00,23.53,11.76,0.00,25451419.12,125.00,0.00,125.00,0.00,0.00,0.00,21707647.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,22623694.12,0.00,0.00,0.00,47.06,0.00,23.53,25451570.59,0.00,25450941.18,352.94,0.00,352.94,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,22623341.18,0.00,0.00,0.00,47.06,0.00,29.41,25451211.76,0.00,25451419.12,0.00,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,22623694.12,0.00,0.00,0.00,47.06,5.88,376.47,25451564.71,0.00,25450941.18,0.00,0.00,352.94,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00
5.88,0.00,0.00,0.00,22623341.18,0.00,0.00,0.00,47.06,0.00,23.53,25451211.76,0.00,25451419.12,125.00,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,22623694.12,0.00,0.00,0.00,400.00,0.00,23.53,25451570.59,0.00,25450941.18,352.94,0.00,0.00,0.00,0.00,0.00,22623058.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,282.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,352.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00
